full_text,normalized,label_num,pseudo_label
@hrdbacot bismillah lagi bikin jalan buat #KaburAjaDulu karna duit dan skill masih memantaskan,bismillah lagi bikin jalan buat kaburajadulu karena duit dan skill masih memantaskan,2,negatif
Akan kita usahakan #KaburAjaDulu di 2025,akan kita usahakan kaburajadulu di,2,negatif
@praditdita Nantikan versi gue #KaburAjaDulu 2 tahun ke depan kerja dan kuliah di luar negeri.,nantikan versi gue kaburajadulu tahun ke depan kerja dan kuliah di luar negeri,1,neutral
#KaburAjaDulu 2017 gw minggat dr Indo alasan utamanya krn gw ga sudi bayar pajak buat pemerintah yg ga mengakui equality utk lgbt. Jmn2 itu lgbt issue sllu jd gorengan. Cm kebetulan otak gw bs dipakai kuliah teknik lanjut kerja. Udh 7.5th ngejongkrok dsini cm pindah2 kota aja.,kaburajadulu gue minggat dari indonesia alasan utamanya karena gue tidak sudi bayar pajak buat pemerintah yang tidak mengakui equality untuk lgbt jmn itu lgbt issue selalu jadi gorengan cuma kebetulan otak gue bisa dipakai kuliah teknik lanjut kerja sudah tahu ngejongkrok disini cuma pindah kota saja,2,negatif
@hrdbacot Bismillah semoga ada jalannya #KaburAjaDulu sbg Regulatory officer or medical/pharmaceutical rep di negara yg bisa modal bhs inggris.,bismillah semoga ada jalannya kaburajadulu sebagai regulatory officer orang medicalpharmaceutical rep di negara yang bisa modal bahasa inggris,1,neutral
#KaburAjaDulu versi gw ga jauh ama bule hunter alias jalur diboyong pacar ,kaburajadulu versi gue tidak jauh sama bule hunter alias jalur diboyong pacar,2,negatif
@hrdbacot buruan kabur. ini negara makin sakit. skrng ke LN byk kesempatan tapi byk juga peminatnya. pengalaman saya kerja ke korea ujian manufaktur aja yg daftar tahun ini 40rb lebih yg lolos 7rban. itupun gk menjamin dpt kerja. mau #KaburAjaDulu juga harus tetep berjuang,buruan kabur ini negara makin sakit sekarang ke ln banyak kesempatan tapi banyak juga peminatnya pengalaman saya kerja ke korea ujian manufaktur saja yang daftar tahun ini ribu lebih yang lolos rban itupun tidak menjamin dapat kerja mau kaburajadulu juga harus tetap berjuang,2,negatif
Semakin yakin untuk #KaburAjaDulu,semakin yakin untuk kaburajadulu,2,negatif
@hrdbacot Skrg bisa krj informal gaji mayan Alhamdulillah Pokoknya mah #KaburAjaDulu klo ada kesempatan Jgn ngubek d indo aja..sakit hati nanti ,sekarang bisa krj informal gaji lumayan alhamdulillah pokoknya mah kaburajadulu kalau ada kesempatan jangan ngubek di indonesia ajasakit hati nanti,2,negatif
ga boleh asal #KaburAjaDulu harus ada risk assessment jg intinya jgn nekat https://t.co/yd03i5FQJL,tidak boleh asal kaburajadulu harus ada risk assessment juga intinya jangan nekat,2,negatif
@tidakmandii @hrdbacot Aku juga lagi #KaburAjaDulu proses mo ke jepang baru kepkiran akhir juni kmaren dri dlu ditawarin gamau Akhirnya stlh liat keadaan indo yg gajelas ini kuputuskan buat iya dan nekat. Btw kakanya keren bgt bisa jlpt pasti pusing bgt yaaku menyayangkan aku yg ga belajar dr dlu:(,aku juga lagi kaburajadulu proses mau ke jepang baru kepkiran akhir juni kemarin dari dulu ditawarin gamau akhirnya setelah lihat keadaan indonesia yang gajelas ini kuputuskan buat iya dan nekat btw kakaknya keren banget bisa jlpt pasti pusing banget yaaku menyayangkan aku yang tidak belajar dari dulu,2,negatif
@hrdbacot Lagi usahain buat #KaburAjaDulu ni mincot di salah satu negara. Udah mulai belajar bahasa sana dan urus persyaratan lain doain lancar yaa mincot ,lagi usahain buat kaburajadulu nih mincot di salah satu negara sudah mulai belajar bahasa sana dan urus persyaratan lain doain lancar ya mincot,0,positif
@hrdbacot Suamiku daftar iseng doang dikirimin info sm temennya ga expect apa2 skrg udah mau jalan 3th di bangkok. #KaburAjaDulu,suamiku daftar iseng doang dikirimin info sama temannya tidak eect apa sekarang sudah mau jalan tahu di bangkok kaburajadulu,2,negatif
@hrdbacot #KaburAjaDulu oot dikit sih tapi disini ada yang pejuang azubi?? Mau berjuang+nyambat bareng sambil hafalan der die das ga? Butuh motivasi buat belajar sambil kerja,kaburajadulu oot dikit sih tapi disini ada yang pejuang azubi mau berjuangnyambat bareng sambil hafalan der die das tidak butuh motivasi buat belajar sambil kerja,2,negatif
2012 abis lulus kuliah ikut aupair ke Jerman niat cuma #KaburAjaDulu buat 1 tahun. Eh malah ditawarin lanjut Master sama host family ketemu sama suami kerja kelar master punya anak. Malah keterusan kaburnya ,habis lulus kuliah ikut aupair ke jerman niat cuma kaburajadulu buat tahun eh malah ditawarin lanjut master sama host family ketemu sama suami kerja kelar master punya anak malah keterusan kaburnya,2,negatif
Ya Allah manifesting jadi bagian dari #KaburAjaDulu Pengen keluar dari sini. Meskipun ada aja cobaannya. Bismillah ,ya allah manifesting jadi bagian dari kaburajadulu pengin keluar dari sini meskipun ada saja cobaannya bismillah,2,negatif
@hrdbacot Ini ga ada yg non engineer? Tolong berikan harapan buat gue orang marketing yang pengen #KaburAjaDulu juga ,ini tidak ada yang non engineer tolong berikan harapan buat gue orang marketing yang pengin kaburajadulu juga,2,negatif
@hrdbacot PLISS INI MODAL NEKAT DAN USAHA untuk #KaburAjaDulu semua ku usahakan buat bisa kerja ke luar negeri ,pliss ini modal nekat dan usaha untuk kaburajadulu semua ku usahakan buat bisa kerja ke luar negeri,2,negatif
Akan aku usahakan #KaburAjaDulu itu ,akan aku usahakan kaburajadulu itu,2,negatif
manifesting aku bisa #KaburAjaDulu tahun ini,manifesting aku bisa kaburajadulu tahun ini,2,negatif
Sbg yg udh nyemplung jd pegawai pemerintah sih kalau ada kesempatan gas #KaburAjaDulu udah paling bener Kl liat dalem2nya pemerintahan emang beneran suram yorobun kamipun yg kerja di dalemnya muakkkkk,sebagai yang sudah nyemplung jadi pegawai pemerintah sih kalau ada kesempatan gas kaburajadulu sudah paling benar kalau lihat dalemnya pemerintahan memang benaran suram yorobun kamipun yang kerja di dalemnya muak,2,negatif
Lulusan pendidikan mau #KaburAjaDulu lewat mana ya kakak-kakak tolong insight nya pendidikan Bahasa asing sih sebenarnya.,lulusan pendidikan mau kaburajadulu lewat mana ya kakakkakak tolong insight ya pendidikan bahasa asing sih sebenarnya,2,negatif
@praditdita aku kaak.. #KaburAjaDulu walau banyak yg menyayangkan karena aku lulusan Desain S1 malah milih kabur lewat jalur Kasar (Kerja Pabrik Tokutei Ginou) sebenenrya mau coba Lgsg engeneer tp aku less information sama skill bahasa amsih kureng juga :(,aku kak kaburajadulu walau banyak yang menyayangkan karena aku lulusan desain si malah memilih kabur lewat jalur kasar kerja pabrik tokutei ginou sebenenrya mau coba langsung engeneer tapi aku less information sama skill bahasa amsih kureng juga,2,negatif
@hrdbacot Ya allah semoga saya juga bisa #KaburAjaDulu,ya allah semoga saya juga bisa kaburajadulu,0,positif
Role model #KaburAjaDulu Habis kabur: Produktip Tambah Hardcore Cendol di Github makin stonks ,role model kaburajadulu habis kabur produktip tambah hardcore cendol di github makin stonks,2,negatif
@irvifa Umur ngaruh gk ya? pengen #KaburAjaDulu tapi udah late 20s dan sangat minim pengalaman + switch career‍️,umur ngaruh tidak ya pengin kaburajadulu tapi sudah late si dan sangat minim pengalaman switch career,2,negatif
#KaburAjaDulu adalah sebuah harapan dan motivasi diri ini,kaburajadulu adalah sebuah harapan dan motivasi diri ini,0,positif
Melihat banyaknya cerita #KaburAjaDulu Ayo temen2 kalian harus kabur segera! Inget wapres kamu fufufafa,melihat banyaknya cerita kaburajadulu ayo teman kalian harus kabur segera ingat wapres kamu fufufafa,2,negatif
@hrdbacot Semoga tahun depan beneran bisa #KaburAjaDulu ke luar negeri ,semoga tahun depan benaran bisa kaburajadulu ke luar negeri,1,neutral
@hrdbacot Saking pgn nya #KaburAjaDulu gw switch career ke pekerjaan blue collar sebagai Halal Slaughter supaya bisa ke Nz/Oz/Uk. Bikin working video nyembelih berdarah pdhl lumayan g tega pas nyembelih hewan trus ambil sertif Halal online di Nz dgn hrga yg lumayan mahal. Semoga terkabul,saking pengin ya kaburajadulu gue switch career ke pekerjaan blue collar sebagai halal slaughter supaya bisa ke nzozuk bikin working video nyembelih berdarah padahal lumayan tidak tega pas nyembelih hewan terus ambil sertif halal online di nz dengan hrga yang lumayan mahal semoga terkabul,0,positif
@hrdbacot Alhamdulillah udh ada yg respon dari Uk dan Oz semoga segera #KaburAjaDulu,alhamdulillah sudah ada yang respon dari uk dan oz semoga segera kaburajadulu,0,positif
Bismillah semoga ada jalan untuk #KaburAjaDulu,bismillah semoga ada jalan untuk kaburajadulu,1,neutral
@hrdbacot #KaburAjaDulu 2023 pake visa seasonal ke Finland ikut les bahasa ikut komunitas lingkungan terus ketemu jodoh disini,kaburajadulu pakai visa seasonal ke finland ikut les bahasa ikut komunitas lingkungan terus ketemu jodoh disini,1,neutral
NT NT maaf blm bisa lolos dan join #KaburAjaDulu :') https://t.co/9Mnni7188v,nanti nanti maaf belum bisa lolos dan join kaburajadulu,2,negatif
bismillah tahun depan bisa ikutan #KaburAjaDulu,bismillah tahun depan bisa ikutan kaburajadulu,1,neutral
Success rate saya membantu orang #KaburAjaDulu meningkat dari 82% ️ 86% lalu turun ️ 84% pada tahun 2024. Selama itu saya menyimpulkan bahwa tech winter unfortunately masih going strong Namun saya menyadari bahwa selain membantu orang2 #KaburAjaDulu saya juga bisa https://t.co/q4AFXdw5c6,success rate saya membantu orang kaburajadulu meningkat dari lalu turun pada tahun selama itu saya menyimpulkan bahwa tech winter unfortunately masih going strong namun saya menyadari bahwa selain membantu orang kaburajadulu saya juga bisa,0,positif
#DariDM #KaburAjaDulu ini bisa ga sih buat hukum kyk mincot yg udh experience di HR atau jurusan lain apakah bisa? https://t.co/v3bdkkmoRg,daridm kaburajadulu ini bisa tidak sih buat hukum kayak mincot yang sudah eerience di hari atau jurusan lain apakah bisa,2,negatif
Kapan nih dibikin penyeimbang nya #KaburAjaDulu? AyoKitaPulang atau apa kek gitu? Biar gak brain drain terus ,kapan nih dibikin penyeimbang ya kaburajadulu ayokitapulang atau apa kayak begitu biar tidak brain drain terus,2,negatif
manifesting bisa ikut hastagh #KaburAjaDulu kita usahakan.,manifesting bisa ikut hastagh kaburajadulu kita usahakan,1,neutral
Ini benar sekali. Meski unpopular opinion bagi zeitgeist #KaburAjaDulu wajib dibaca agar grounded in reality. The reality is ngga semua pindah ke luar otomatis lebih enak/kaya. Kalau pengalaman/degree minim susah dapat visa/sponsor. As benchmark kalau gaji sekarang di atas,ini benar sekali meski unpopular opinion bagi zeitgeist kaburajadulu wajib dibaca agar grounded ini reality the reality is tidak semua pindah ke luar otomatis lebih enakkaya kalau pengalamandegree minim susah dapat visasponsor as benchmark kalau gaji sekarang di atas,0,positif
as an addition for you #KaburAjaDulu folks IT tech market in HK is downbad only those IOI winners 4.0 GPA folks or scholarships awardees are able to secure a proper above average salary. other than that you'll be an average with 70-80% of your salary goes to rent.,as an addition for you kaburajadulu folks itu tech market ini hk is downbad only those ioi winners gpa folks orang scholarships awardees are able tapi secure a proper above average salary other tahan that youll be an average with of your salary goes tapi rent,1,neutral
@americanoxventi Betul dan bisa #KaburAjaDulu,betul dan bisa kaburajadulu,2,negatif
POV lain dari #kaburajadulu yg kuliah di LN tp memilih untuk pulang: 1. Nyari kerja sesuai jurusan susah. Sbg orang asing pasti dikalahin sama orang lokal. 4x lbh susah buat non engineering/tech. Opsi plg realistis kerja kasar. Tapi yakali kuliah bertahun2 endingnya gitu.,pov lain dari kaburajadulu yang kuliah di ln tapi memilih untuk pulang mencari kerja sesuai jurusan susah sebagai orang asing pasti dikalahin sama orang lokal kali lebih susah buat non engineeringtech opsi pulang realistis kerja kasar tapi yakali kuliah bertahun endingnya begitu,2,negatif
@fzvick1 Sepertinya saya terkesan menyerang konsep yang bahkan saya tidak tau bisa dijelaskan itu konsep apa? Apakah maksudnya tagline #KaburAjaDulu ? Jika iya.. Apakah tujuan aksi tsb adalah resistensi kepada pemerintahan saat ini? Seperti aksi demonstrasi? Atau karena tujuan personal?,sepertinya saya terkesan menyerang konsep yang bahkan saya tidak tau bisa dijelaskan itu konsep apa apakah maksudnya tagline kaburajadulu jika iya apakah tujuan aksi tersebut adalah resistensi kepada pemerintahan saat ini seperti aksi demonstrasi atau karena tujuan personal,2,negatif
@sbyfess Preparing for going overseas. #KaburAjaDulu,preparing for going overseas kaburajadulu,1,neutral
@xcoupz dang saatnya merealisasikan #KaburAjaDulu,dang saatnya merealisasikan kaburajadulu,1,neutral
Don't like it didn't even vote for him definitely not gonna wish anything to him but i wish we all can #KaburAjaDulu,dont like itu didnt even vote for him definitely not gonna wish anything tapi him but i wish we all can kaburajadulu,1,neutral
PSA buat temen2 yg mau #KaburAjaDulu kalo udah dapet tawaran plis jangan cuma liat wow gajinya x kali gaji di jakarta tapi juga lihat biaya hidup di kota tsb di negara tsb sesuai dengan kondisi temen2 (single couple anak 4 etc) Biar ekspektasinya pas aja ,psa buat teman yang mau kaburajadulu kalau sudah dapat tawaran plis jangan cuma lihat wow gajinya kali kali gaji di jakarta tapi juga lihat biaya hidup di kota tersebut di negara tersebut sesuai dengan kondisi teman single couple anak etc biar ekspektasinya pas saja,2,negatif
Ini penting utk yg sedang mempertimbangkan #KaburAjaDulu. Rata2 utk bisa stabil tanpa bayang2 putus kontrak butuh at least 5 thn di mana saat itu udh bisa apply PR. Tp dapat PR pun bukan berarti happily ever after hidup sbg imigran ttp ada plus minusnya.,ini penting untuk yang sedang mempertimbangkan kaburajadulu rata untuk bisa stabil tanpa bayang putus kontrak butuh at least tahun di mana saat itu sudah bisa apply pr tapi dapat pr pun bukan berarti happily ever after hidup sebagai imigran tetap ada plus minusnya,2,negatif
pekerja migran Indonesia khawatir/ragu saat pulang dipalak BC talenta emas pilih #KaburAjaDulu meniti sukses berkarir di luar negeri apa pemerintah gak khawatir gak punya pemasukan pajak besar dari mereka-mereka ini? apa yg bisa diharapkan dari kami-kami yg PTKP ini ,pekerja migran indonesia khawatirragu saat pulang dipalak baca talenta emas pilih kaburajadulu meniti sukses berkarir di luar negeri apa pemerintah tidak khawatir tidak punya pemasukan pajak besar dari merekamereka ini apa yang bisa diharapkan dari kamikami yang ptkp ini,2,negatif
@ikhwanuddin Tapi diaspora kita emang relatif dikit pak dosen jauh klo dibandingkan yg lain. Se-SEA aja malah terkenal diaspora pinay Opini pribadi #KaburAjaDulu ini briliant ,tapi diaspora kita memang relatif dikit pak dosen jauh kalau dibandingkan yang lain sesea saja malah terkenal diaspora pinay opini pribadi kaburajadulu ini briliant,2,negatif
I ve lived around 5 years in Japan for less (like 2/3rd). #KaburAjaDulu,i ve lived around years ini japan for less like rd kaburajadulu,1,neutral
@ikhwanuddin Lagi proses #KaburAjaDulu tp terhalang biaya. Bukan sepenuhnya terhalang sih tp lg nyari utangan krn masih nunggu surat izin dr imigrasi negara terkait. Mohon doa dan bantuannya semoga di permudah meski bkn individu yg bertalenta tp capek jg dsini. Kerja keras g dihargai,lagi proses kaburajadulu tapi terhalang biaya bukan sepenuhnya terhalang sih tapi lagi mencari utangan karena masih menunggu surat izin dari imigrasi negara terkait mohon doa dan bantuannya semoga di permudah meski bukan individu yang bertalenta tapi capek juga disini kerja keras tidak dihargai,2,negatif
Satu tips dari pengalaman pribadiku soal balik lagi yang sering aku kasih ke yang mau #KaburAjaDulu: Go ahead jelajahi dunia Bangun skill experience dan network semaksimal mungkin ‍ Don't worry about coming back until Indo gives you an offer that you can't refuse ,satu tips dari pengalaman pribadiku soal balik lagi yang sering aku kasih ke yang mau kaburajadulu go ahead jelajahi dunia bangun skill eerience dan network semaksimal mungkin dont worry about coming back until indonesia gives you an offer that you cant refuse,0,positif
Mau ikut #KaburAjaDulu,mau ikut kaburajadulu,2,negatif
@MN_aliakbar Wah keren! Saya jg pgn nih dpt beasiswa buat #KaburAjaDulu sekalian nyuci ijazah S1 ,wah keren saya juga pengin nih dapat beasiswa buat kaburajadulu sekalian nyuci ijazah si,0,positif
kaum #kaburAjaDulu ini sangat banyak lebih dari bayangan ya ampun ada di mana-mana semangat kita ,kaum kaburajadulu ini sangat banyak lebih dari bayangan ya ampun ada di manamana semangat kita,2,negatif
